,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
20170427-VeryMax/SAT14/1468.smt2,409,41916,sat,,3.0,521,42692,sat,,3.0,,0,475,43448,sat,,3.0,,0
20170427-VeryMax/SAT14/1720.smt2,519,42668,sat,,3.0,459,41908,sat,,3.0,,0,460,42680,sat,,3.0,,0
20170427-VeryMax/SAT14/1646.smt2,523,41908,sat,,3.0,464,42676,sat,,3.0,,0,430,41936,sat,,3.0,,0
20170427-VeryMax/SAT14/14.smt2,433,41900,unsat,,10.0,464,43440,unsat,,10.0,,0,446,42676,unsat,,10.0,,0
20170427-VeryMax/SAT14/680.smt2,481,44720,sat,,1.0,506,41912,sat,,1.0,,0,444,43452,sat,,1.0,,0
20170427-VeryMax/SAT14/1264.smt2,482,44716,sat,,1.0,407,42704,sat,,1.0,,0,456,43444,sat,,1.0,,0
20170427-VeryMax/SAT14/809.smt2,471,42684,sat,,3.0,412,43464,sat,,3.0,,0,401,42676,sat,,3.0,,0
20170427-VeryMax/SAT14/1258.smt2,504,43456,sat,,1.0,502,42684,sat,,1.0,,0,413,42676,sat,,1.0,,0
20170427-VeryMax/SAT14/1135.smt2,436,43440,sat,,3.0,478,44712,sat,,3.0,,0,495,42680,sat,,3.0,,0
20170427-VeryMax/SAT14/902.smt2,514,43480,sat,,3.0,492,43456,sat,,3.0,,0,415,43472,sat,,3.0,,0
20170427-VeryMax/SAT14/1282.smt2,397,43452,sat,,3.0,472,43448,sat,,3.0,,0,474,43452,sat,,3.0,,0
20170427-VeryMax/SAT14/485.smt2,452,43996,sat,,2.0,439,42676,sat,,2.0,,0,427,43436,sat,,2.0,,0
20170427-VeryMax/SAT14/1699.smt2,409,41904,sat,,1.0,515,41900,sat,,1.0,,0,358,41908,sat,,1.0,,0
20170427-VeryMax/SAT14/750.smt2,384,44748,sat,,3.0,431,42688,sat,,3.0,,0,457,43948,sat,,3.0,,0
20170427-VeryMax/SAT14/1185.smt2,454,43464,sat,,3.0,472,43456,sat,,3.0,,0,487,45504,sat,,3.0,,0
20170427-VeryMax/SAT14/139.smt2,438,46268,sat,,1.0,442,43472,sat,,1.0,,0,536,42680,sat,,1.0,,0
20170427-VeryMax/SAT14/1269.smt2,490,41920,sat,,1.0,447,43456,sat,,1.0,,0,449,41904,sat,,1.0,,0
20170427-VeryMax/SAT14/1698.smt2,498,42684,sat,,1.0,464,42700,sat,,1.0,,0,405,43476,sat,,1.0,,0
20170427-VeryMax/SAT14/1313.smt2,477,42672,sat,1.0,4.0,522,42684,sat,1.0,4.0,,0,490,42712,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/555.smt2,392,42704,sat,,2.0,452,42676,sat,,2.0,,0,412,42680,sat,,2.0,,0
20170427-VeryMax/SAT14/71.smt2,476,43952,sat,,1.0,385,44724,sat,,1.0,,0,395,42684,sat,,1.0,,0
20170427-VeryMax/SAT14/1822.smt2,430,43448,sat,1.0,4.0,456,42700,sat,1.0,4.0,,0,413,43460,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/878.smt2,482,44752,sat,,2.0,457,42684,sat,,2.0,,0,539,42680,sat,,2.0,,0
20170427-VeryMax/SAT14/87.smt2,483,42692,sat,1.0,2.0,399,42684,sat,1.0,2.0,,0,477,41924,sat,1.0,2.0,,0
20170427-VeryMax/SAT14/1794.smt2,482,43436,sat,,3.0,397,42692,sat,,3.0,,0,450,43452,sat,,3.0,,0
20170427-VeryMax/SAT14/971.smt2,460,41912,sat,,2.0,463,41916,sat,,2.0,,0,413,42680,sat,,2.0,,0
20170427-VeryMax/SAT14/302.smt2,462,41912,sat,,1.0,489,41900,sat,,1.0,,0,521,44716,sat,,1.0,,0
20170427-VeryMax/SAT14/150.smt2,447,43452,sat,,1.0,448,41908,sat,,1.0,,0,410,42692,sat,,1.0,,0
20170427-VeryMax/SAT14/1703.smt2,515,43456,sat,,1.0,457,42668,sat,,1.0,,0,460,43444,sat,,1.0,,0
20170427-VeryMax/SAT14/625.smt2,400,42688,sat,,3.0,448,44736,sat,,3.0,,0,434,42704,sat,,3.0,,0
20170427-VeryMax/SAT14/1172.smt2,538,43460,sat,,2.0,429,41900,sat,,2.0,,0,403,42684,sat,,2.0,,0
20170427-VeryMax/SAT14/1068.smt2,599,42820,sat,1.0,95.0,653,43948,sat,1.0,95.0,2.0,0,637,42824,sat,1.0,95.0,,0
20170427-VeryMax/SAT14/1253.smt2,726,46740,sat,1.0,39.0,807,46672,sat,1.0,39.0,,0,809,46784,sat,1.0,39.0,,0
20170427-VeryMax/SAT14/278.smt2,380,44204,sat,,2.0,487,42688,sat,,2.0,,0,464,44728,sat,,2.0,,0
20170427-VeryMax/SAT14/371.smt2,489,42688,sat,,1.0,427,42672,sat,,1.0,,0,468,42688,sat,,1.0,,0
20170427-VeryMax/SAT14/846.smt2,460,41900,sat,,2.0,463,42668,sat,,2.0,,0,385,41928,sat,,2.0,,0
20170427-VeryMax/SAT14/44.smt2,495,41908,sat,1.0,3.0,458,41912,sat,1.0,3.0,,0,401,42684,sat,1.0,3.0,,0
20170427-VeryMax/SAT14/694.smt2,466,43468,sat,,2.0,451,42676,sat,,2.0,,0,532,42692,sat,,2.0,,0
20170427-VeryMax/SAT14/1405.smt2,381,41920,sat,,2.0,424,42688,sat,,2.0,,0,423,41900,sat,,2.0,,0
20170427-VeryMax/SAT14/1634.smt2,402,43468,sat,,3.0,411,42692,sat,,3.0,,0,490,42668,sat,,3.0,,0
20170427-VeryMax/SAT14/441.smt2,498,43448,sat,,3.0,454,41892,sat,,3.0,,0,478,42692,sat,,3.0,,0
20170427-VeryMax/SAT14/916.smt2,444,45500,sat,,2.0,456,42700,sat,,2.0,,0,392,42680,sat,,2.0,,0
20170427-VeryMax/SAT14/499.smt2,434,42688,sat,,2.0,492,42696,sat,,2.0,,0,435,42684,sat,,2.0,,0
20170427-VeryMax/SAT14/1734.smt2,356,43960,sat,,4.0,517,43464,sat,,4.0,,0,494,44912,sat,,4.0,,0
20170427-VeryMax/SAT14/246.smt2,445,41904,sat,,3.0,434,42668,sat,,3.0,,0,463,42672,sat,,3.0,,0
20170427-VeryMax/SAT14/511.smt2,578,42680,sat,,3.0,403,43984,sat,,3.0,,0,485,42704,sat,,3.0,,0
20170427-VeryMax/SAT14/1453.smt2,454,45484,sat,,3.0,488,42692,sat,,3.0,,0,413,43468,sat,,3.0,,0
20170427-VeryMax/SAT14/569.smt2,440,44712,unsat,,14.0,473,41904,unsat,,14.0,,0,372,42680,unsat,,14.0,,0
20170427-VeryMax/SAT14/1806.smt2,415,41908,sat,,8.0,356,42676,sat,,8.0,,0,453,41896,sat,,8.0,,0
20170427-VeryMax/SAT14/1281.smt2,559,43444,sat,,3.0,452,42680,sat,,3.0,,0,450,42676,sat,,3.0,,0
20170427-VeryMax/SAT14/985.smt2,481,43444,sat,1.0,4.0,614,41924,sat,1.0,4.0,,0,480,43460,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/316.smt2,438,41912,sat,,1.0,460,43460,sat,,1.0,,0,427,42688,sat,,1.0,,0
20170427-VeryMax/SAT14/1203.smt2,431,42684,sat,,2.0,463,43460,sat,,2.0,,0,525,43452,sat,,2.0,,0
20170427-VeryMax/SAT14/1522.smt2,528,42672,sat,1.0,7.0,477,42700,sat,1.0,7.0,,0,434,42704,sat,1.0,7.0,,0
20170427-VeryMax/SAT14/1824.smt2,498,42692,sat,,3.0,468,42676,sat,,3.0,,0,431,42684,sat,,3.0,,0
20170427-VeryMax/SAT14/1563.smt2,575,44736,sat,1.0,6.0,484,43444,sat,1.0,6.0,,0,507,45712,sat,1.0,6.0,,0
20170427-VeryMax/SAT14/1589.smt2,502,43460,sat,1.0,3.0,484,43452,sat,1.0,3.0,,0,429,43444,sat,1.0,3.0,,0
20170427-VeryMax/SAT14/732.smt2,528,42684,sat,1.0,24.0,534,42680,sat,1.0,24.0,,0,477,43460,sat,1.0,24.0,,0
20170427-VeryMax/SAT14/1195.smt2,634,44760,sat,1.0,31.0,635,41920,sat,1.0,31.0,,0,550,42672,sat,1.0,31.0,,0
20170427-VeryMax/SAT14/580.smt2,618,57640,sat,1.0,7.0,528,57600,sat,1.0,7.0,,0,525,57376,sat,1.0,7.0,,0
20170427-VeryMax/SAT14/1041.smt2,481,42676,sat,,3.0,446,45516,sat,,3.0,,0,465,42680,sat,,3.0,,0
20170427-VeryMax/SAT14/802.smt2,436,44736,sat,,3.0,491,42688,sat,,3.0,,0,521,42692,sat,,3.0,,0
20170427-VeryMax/SAT14/385.smt2,459,42688,sat,,1.0,475,43440,sat,,1.0,,0,426,43444,sat,,1.0,,0
20170427-VeryMax/SAT14/1488.smt2,551,41904,sat,1.0,6.0,418,42684,sat,1.0,6.0,,0,534,43464,sat,1.0,6.0,,0
20170427-VeryMax/SAT14/132.smt2,446,43460,sat,,1.0,444,43444,sat,,1.0,,0,414,43448,sat,,1.0,,0
20170427-VeryMax/SAT14/607.smt2,485,43448,sat,1.0,22.0,440,41904,sat,1.0,22.0,,0,465,42684,sat,1.0,22.0,,0
20170427-VeryMax/SAT14/455.smt2,525,41896,sat,1.0,36.0,504,42668,sat,1.0,36.0,,0,520,43472,sat,1.0,36.0,,0
20170427-VeryMax/SAT14/1548.smt2,724,42696,sat,1.0,7.0,573,42688,sat,1.0,7.0,,0,548,42688,sat,1.0,7.0,,0
20170427-VeryMax/SAT14/1731.smt2,403,44228,sat,,1.0,433,43444,sat,,1.0,,0,450,43460,sat,,1.0,,0
20170427-VeryMax/SAT14/2.smt2,514,45536,sat,,1.0,506,44736,sat,,1.0,,0,507,42672,sat,,1.0,,0
20170427-VeryMax/SAT14/871.smt2,648,42668,sat,1.0,44.0,647,45492,sat,1.0,44.0,,0,567,42672,sat,1.0,44.0,,0
20170427-VeryMax/SAT14/202.smt2,488,42688,sat,,1.0,388,43452,sat,,1.0,,0,434,41908,sat,,1.0,,0
20170427-VeryMax/SAT14/1677.smt2,511,42688,sat,,1.0,452,42680,sat,,1.0,,0,492,43448,sat,,1.0,,0
20170427-VeryMax/SAT14/676.smt2,514,41908,sat,,1.0,424,43460,sat,,1.0,,0,537,42684,sat,,1.0,,0
20170427-VeryMax/SAT14/941.smt2,447,42668,sat,,2.0,408,44784,sat,,2.0,,0,433,42676,sat,,2.0,,0
20170427-VeryMax/SAT14/999.smt2,588,42996,sat,1.0,5.0,510,43444,sat,1.0,5.0,,0,565,44716,sat,1.0,5.0,,0
20170427-VeryMax/SAT14/1841.smt2,433,43456,sat,1.0,4.0,491,41928,sat,1.0,4.0,,0,537,42676,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/1365.smt2,442,42700,sat,,3.0,402,41904,sat,,3.0,,0,447,44728,sat,,3.0,,0
20170427-VeryMax/SAT14/423.smt2,371,44720,sat,,3.0,429,42668,sat,,3.0,,0,409,43444,sat,,3.0,,0
20170427-VeryMax/SAT14/271.smt2,449,42688,sat,,3.0,395,42688,sat,,3.0,,0,501,42688,sat,,3.0,,0
20170427-VeryMax/SAT14/746.smt2,647,42684,sat,1.0,42.0,517,41908,sat,1.0,42.0,,0,536,43456,sat,1.0,42.0,,0
20170427-VeryMax/SAT14/1878.smt2,403,43460,sat,,2.0,537,42680,sat,,2.0,,0,465,42676,sat,,2.0,,0
20170427-VeryMax/SAT14/816.smt2,610,43940,sat,1.0,49.0,637,42684,sat,1.0,49.0,1.0,0,498,42672,sat,1.0,49.0,,0
20170427-VeryMax/SAT14/399.smt2,540,44708,sat,1.0,22.0,535,43456,sat,1.0,22.0,,0,542,42704,sat,1.0,22.0,,0
20170427-VeryMax/SAT14/1611.smt2,484,42668,sat,,2.0,552,42696,sat,,2.0,,0,448,41920,sat,,2.0,,0
20170427-VeryMax/SAT14/492.smt2,404,45492,sat,,3.0,471,41916,sat,,3.0,,0,455,43464,sat,,3.0,,0
20170427-VeryMax/SAT14/146.smt2,479,44948,sat,,14.0,442,45500,sat,,14.0,,0,482,41916,sat,,14.0,,0
20170427-VeryMax/SAT14/1307.smt2,463,46116,sat,,3.0,409,41904,sat,,3.0,,0,490,41912,sat,,3.0,,0
20170427-VeryMax/SAT14/562.smt2,525,43992,sat,,3.0,454,43456,sat,,3.0,,0,444,42692,sat,,3.0,,0
20170427-VeryMax/SAT14/885.smt2,428,41904,sat,,1.0,476,42668,sat,,1.0,,0,420,42680,sat,,1.0,,0
20170427-VeryMax/SAT14/1355.smt2,438,42668,sat,,2.0,494,42700,sat,,2.0,,0,495,42692,sat,,2.0,,0
20170427-VeryMax/SAT14/1741.smt2,496,42672,sat,,3.0,500,43456,sat,,3.0,,0,461,43472,sat,,3.0,,0
20170427-VeryMax/SAT14/1247.smt2,802,45096,sat,1.0,75.0,814,45228,sat,1.0,75.0,,0,817,45240,sat,1.0,75.0,,0
20170427-VeryMax/SAT14/1721.smt2,433,42684,sat,,3.0,417,44720,sat,,3.0,,0,407,43468,sat,,3.0,,0
20170427-VeryMax/SAT14/367.smt2,467,42676,sat,,1.0,462,42688,sat,,1.0,,0,480,43468,sat,,1.0,,0
20170427-VeryMax/SAT14/632.smt2,400,44252,sat,,3.0,443,42680,sat,,3.0,,0,471,42680,sat,,3.0,,0
20170427-VeryMax/SAT14/1233.smt2,462,43464,sat,,3.0,488,42676,sat,,3.0,,0,382,43956,sat,,3.0,,0
20170427-VeryMax/SAT14/1610.smt2,506,42676,sat,,3.0,461,43484,sat,,3.0,,0,359,42680,sat,,3.0,,0
20170427-VeryMax/SAT14/1421.smt2,472,42688,sat,,2.0,458,41920,sat,,2.0,,0,449,42692,sat,,2.0,,0
20170427-VeryMax/SAT14/437.smt2,550,43468,sat,,3.0,387,42684,sat,,3.0,,0,381,44224,sat,,3.0,,0
20170427-VeryMax/SAT14/1618.smt2,414,42680,sat,,3.0,474,41904,sat,,3.0,,0,393,41912,sat,,3.0,,0
20170427-VeryMax/SAT14/1248.smt2,750,45368,sat,1.0,43.0,699,45508,sat,1.0,43.0,,0,679,45316,sat,1.0,43.0,,0
20170427-VeryMax/SAT14/853.smt2,411,43460,sat,,3.0,458,43452,sat,,3.0,,0,435,42692,sat,,3.0,,0
20170427-VeryMax/SAT14/1160.smt2,691,41900,sat,1.0,40.0,730,43200,sat,1.0,40.0,1.0,0,656,42688,sat,1.0,40.0,,0
20170427-VeryMax/SAT14/1866.smt2,536,41904,sat,,4.0,395,42672,sat,,4.0,,0,384,42668,sat,,4.0,,0
20170427-VeryMax/SAT14/507.smt2,448,42696,sat,,3.0,415,41928,sat,,3.0,,0,408,41912,sat,,3.0,,0
20170427-VeryMax/SAT14/1679.smt2,469,42672,sat,,1.0,404,42676,sat,,1.0,,0,451,44732,sat,,1.0,,0
20170427-VeryMax/SAT14/1183.smt2,453,43436,sat,,3.0,502,43948,sat,,3.0,,0,565,43952,sat,,3.0,,0
20170427-VeryMax/SAT14/1006.smt2,578,44388,sat,1.0,6.0,528,44168,sat,1.0,6.0,,0,557,43956,sat,1.0,6.0,,0
20170427-VeryMax/SAT14/923.smt2,428,42684,sat,,3.0,436,42684,sat,,3.0,,0,458,42668,sat,,3.0,,0
20170427-VeryMax/SAT14/1050.smt2,461,43436,sat,,3.0,498,45484,sat,,3.0,,0,523,41912,sat,,3.0,,0
20170427-VeryMax/SAT14/1284.smt2,461,42696,sat,,2.0,438,42700,sat,,2.0,,0,493,42704,sat,,2.0,,0
20170427-VeryMax/SAT14/1418.smt2,485,43456,sat,,2.0,453,42688,sat,,2.0,,0,446,43452,sat,,2.0,,0
20170427-VeryMax/SAT14/253.smt2,408,41912,sat,,2.0,477,42668,sat,,2.0,,0,396,42676,sat,,2.0,,0
20170427-VeryMax/SAT14/728.smt2,469,42684,sat,,2.0,456,43464,sat,,2.0,,0,517,42672,sat,,2.0,,0
20170427-VeryMax/SAT14/576.smt2,427,43456,unsat,,23.0,395,42664,unsat,,23.0,,0,461,42704,unsat,,23.0,,0
20170427-VeryMax/SAT14/1514.smt2,431,42668,sat,1.0,5.0,440,42688,sat,1.0,5.0,,0,570,41900,sat,1.0,5.0,,0
20170427-VeryMax/SAT14/992.smt2,516,44724,sat,,2.0,483,41916,sat,,2.0,,0,408,42684,sat,,2.0,,0
20170427-VeryMax/SAT14/323.smt2,483,41912,sat,,1.0,492,43456,sat,,1.0,,0,430,42708,sat,,1.0,,0
20170427-VeryMax/SAT14/1136.smt2,396,43448,sat,,3.0,428,42688,sat,,3.0,,0,470,43460,sat,,3.0,,0
20170427-VeryMax/SAT14/797.smt2,600,44724,sat,1.0,36.0,643,42672,sat,1.0,36.0,,0,542,43456,sat,1.0,36.0,,0
20170427-VeryMax/SAT14/128.smt2,484,42704,sat,,1.0,437,43456,sat,,1.0,,0,384,42700,sat,,1.0,,0
20170427-VeryMax/SAT14/1192.smt2,462,42672,sat,,3.0,509,42704,sat,,3.0,,0,515,42688,sat,,3.0,,0
20170427-VeryMax/SAT14/392.smt2,508,41904,unsat,1.0,127.0,530,41916,unsat,1.0,127.0,,0,565,42704,unsat,1.0,127.0,,0
20170427-VeryMax/SAT14/867.smt2,518,43464,sat,,3.0,438,41896,sat,,3.0,,0,464,41924,sat,,3.0,,0
20170427-VeryMax/SAT14/1795.smt2,511,42668,sat,1.0,20.0,513,43476,sat,1.0,20.0,,0,532,42692,sat,1.0,20.0,,0
20170427-VeryMax/SAT14/1470.smt2,786,42676,unsat,1.0,1055.0,844,42692,unsat,1.0,1055.0,,0,750,42684,unsat,1.0,1055.0,,0
20170427-VeryMax/SAT14/1436.smt2,405,42676,sat,,3.0,410,43444,sat,,3.0,,0,460,42696,sat,,3.0,,0
20170427-VeryMax/SAT14/1215.smt2,476,43456,sat,,3.0,484,41900,sat,,3.0,,0,563,42684,sat,,3.0,,0
20170427-VeryMax/SAT14/614.smt2,470,43456,sat,,1.0,514,43480,sat,,1.0,,0,398,42680,sat,,1.0,,0
20170427-VeryMax/SAT14/197.smt2,435,45496,sat,,1.0,451,42680,sat,,1.0,,0,443,42680,sat,,1.0,,0
20170427-VeryMax/SAT14/462.smt2,465,42688,sat,,3.0,519,43476,sat,,3.0,,0,473,42680,sat,,3.0,,0
20170427-VeryMax/SAT14/937.smt2,469,42688,sat,,2.0,461,42676,sat,,2.0,,0,433,43476,sat,,2.0,,0
20170427-VeryMax/SAT14/1733.smt2,456,44712,sat,,3.0,543,41916,sat,,3.0,,0,506,42720,sat,,3.0,,0
20170427-VeryMax/SAT14/419.smt2,483,41920,sat,,2.0,423,45672,sat,,2.0,,0,405,44712,sat,,2.0,,0
20170427-VeryMax/SAT14/267.smt2,435,42676,sat,,3.0,391,43456,sat,,3.0,,0,489,47744,sat,,3.0,,0
20170427-VeryMax/SAT14/1851.smt2,439,42684,sat,1.0,3.0,486,41904,sat,1.0,3.0,,0,454,43464,sat,1.0,3.0,,0
20170427-VeryMax/SAT14/683.smt2,541,44716,sat,,1.0,447,43464,sat,,1.0,,0,523,43452,sat,,1.0,,0
20170427-VeryMax/SAT14/1167.smt2,554,45512,sat,,3.0,461,43464,sat,,3.0,,0,458,43448,sat,,3.0,,0
20170427-VeryMax/SAT14/1155.smt2,528,41904,sat,,3.0,391,42696,sat,,3.0,,0,395,42676,sat,,3.0,,0
20170427-VeryMax/SAT14/337.smt2,460,44232,sat,,1.0,368,43468,sat,,1.0,,0,427,41908,sat,,1.0,,0
20170427-VeryMax/SAT14/1567.smt2,487,42692,sat,,1.0,639,43460,sat,,1.0,,0,490,43440,sat,,1.0,,0
20170427-VeryMax/SAT14/1725.smt2,498,42692,sat,1.0,2.0,512,42688,sat,1.0,2.0,,0,484,43456,sat,1.0,2.0,,0
20170427-VeryMax/SAT14/430.smt2,511,41916,sat,,2.0,463,42676,sat,,2.0,,0,484,42680,sat,,2.0,,0
20170427-VeryMax/SAT14/905.smt2,443,42676,sat,,3.0,427,43444,sat,,3.0,,0,527,45532,sat,,3.0,,0
20170427-VeryMax/SAT14/753.smt2,464,42680,sat,,2.0,502,41912,sat,,2.0,,0,459,41924,sat,,2.0,,0
20170427-VeryMax/SAT14/500.smt2,435,43464,sat,,3.0,433,42704,sat,,3.0,,0,456,41928,sat,,3.0,,0
20170427-VeryMax/SAT14/558.smt2,389,44720,sat,,3.0,462,43444,sat,,3.0,,0,508,41904,sat,,3.0,,0
20170427-VeryMax/SAT14/1070.smt2,517,42696,sat,1.0,4.0,572,42676,sat,1.0,4.0,,0,521,41296,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/823.smt2,472,41912,sat,,3.0,460,44728,sat,,3.0,,0,534,43452,sat,,3.0,,0
20170427-VeryMax/SAT14/1378.smt2,383,42680,sat,,2.0,488,42668,sat,,2.0,,0,409,42676,sat,,2.0,,0
20170427-VeryMax/SAT14/68.smt2,456,43448,sat,,1.0,471,42692,sat,,1.0,,0,403,42708,sat,,1.0,,0
20170427-VeryMax/SAT14/1602.smt2,420,45516,sat,,3.0,435,42688,sat,,3.0,,0,355,44720,sat,,3.0,,0
20170427-VeryMax/SAT14/1452.smt2,472,42684,sat,,3.0,504,42688,sat,,3.0,,0,511,43448,sat,,3.0,,0
20170427-VeryMax/SAT14/1643.smt2,424,42668,sat,,2.0,461,42696,sat,,2.0,,0,456,42680,sat,,2.0,,0
20170427-VeryMax/SAT14/305.smt2,511,43472,sat,1.0,2.0,535,44744,sat,1.0,2.0,,0,451,43464,sat,1.0,2.0,,0
20170427-VeryMax/SAT14/153.smt2,439,41900,sat,1.0,12.0,508,43452,sat,1.0,12.0,,0,497,42696,sat,1.0,12.0,,0
20170427-VeryMax/SAT14/628.smt2,492,41896,sat,,3.0,463,42672,sat,,3.0,,0,434,43468,sat,,3.0,,0
20170427-VeryMax/SAT14/1212.smt2,431,42688,sat,,2.0,390,43456,sat,,2.0,,0,434,41912,sat,,2.0,,0
20170427-VeryMax/SAT14/1137.smt2,404,41900,sat,,3.0,497,43460,sat,,3.0,,0,470,42680,sat,,3.0,,0
20170427-VeryMax/SAT14/1576.smt2,465,42704,sat,,2.0,483,45500,sat,,2.0,,0,402,42680,sat,,2.0,,0
20170427-VeryMax/SAT14/1542.smt2,541,44212,sat,1.0,6.0,489,42140,sat,1.0,6.0,,0,555,42004,sat,1.0,6.0,,0
20170427-VeryMax/SAT14/1499.smt2,522,41916,sat,1.0,79.0,593,45516,sat,1.0,79.0,,0,533,42240,sat,1.0,79.0,,0
20170427-VeryMax/SAT14/1815.smt2,385,41912,sat,,3.0,465,42684,sat,,3.0,,0,439,41916,sat,,3.0,,0
20170427-VeryMax/SAT14/892.smt2,433,42676,sat,,1.0,371,43460,sat,,1.0,,0,390,42672,sat,,1.0,,0
20170427-VeryMax/SAT14/1397.smt2,456,41924,sat,,3.0,456,42688,sat,,3.0,,0,438,42660,sat,,3.0,,0
20170427-VeryMax/SAT14/1111.smt2,592,43464,sat,1.0,4.0,579,42672,sat,1.0,4.0,,0,524,43956,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/25.smt2,446,41920,sat,,1.0,464,43944,sat,,1.0,,0,447,41472,sat,,1.0,,0
20170427-VeryMax/SAT14/374.smt2,432,42684,sat,,1.0,459,43960,sat,,1.0,,0,493,42680,sat,,1.0,,0
20170427-VeryMax/SAT14/849.smt2,485,44716,sat,,3.0,503,43460,sat,,3.0,,0,446,43464,sat,,3.0,,0
20170427-VeryMax/SAT14/697.smt2,467,43456,sat,,3.0,377,42672,sat,,3.0,,0,490,41924,sat,,3.0,,0
20170427-VeryMax/SAT14/1412.smt2,422,42672,sat,,2.0,437,44728,sat,,2.0,,0,447,43456,sat,,2.0,,0
20170427-VeryMax/SAT14/1748.smt2,393,43452,sat,,3.0,490,42680,sat,,3.0,,0,441,42676,sat,,3.0,,0
20170427-VeryMax/SAT14/1709.smt2,569,42704,sat,1.0,20.0,682,43444,sat,1.0,20.0,2.0,0,540,41892,sat,1.0,20.0,,0
20170427-VeryMax/SAT14/1165.smt2,506,41900,sat,,3.0,453,41920,sat,,3.0,,0,523,41900,sat,,3.0,,0
20170427-VeryMax/SAT14/121.smt2,448,42688,sat,1.0,2.0,482,43448,sat,1.0,2.0,,0,490,42668,sat,1.0,2.0,,0
20170427-VeryMax/SAT14/1053.smt2,607,42684,sat,1.0,4.0,581,42684,sat,1.0,4.0,,0,417,43476,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/444.smt2,462,42668,sat,,3.0,407,42680,sat,,3.0,,0,520,43444,sat,,3.0,,0
20170427-VeryMax/SAT14/919.smt2,472,42700,sat,,3.0,475,42676,sat,,3.0,,0,403,44708,sat,,3.0,,0
20170427-VeryMax/SAT14/1429.smt2,480,42668,sat,1.0,3.0,394,43456,sat,1.0,3.0,,0,530,42672,sat,1.0,3.0,,0
20170427-VeryMax/SAT14/767.smt2,462,44900,sat,,1.0,426,42672,sat,,1.0,,0,403,41916,sat,,1.0,,0
20170427-VeryMax/SAT14/1784.smt2,544,41900,sat,,3.0,463,42676,sat,,3.0,,0,397,43456,sat,,3.0,,0
20170427-VeryMax/SAT14/860.smt2,402,41908,sat,,3.0,520,42676,sat,,3.0,,0,480,42704,sat,,3.0,,0
20170427-VeryMax/SAT14/249.smt2,479,42668,sat,,12.0,529,42672,sat,,12.0,,0,446,45488,sat,,12.0,,0
20170427-VeryMax/SAT14/1017.smt2,594,44116,sat,1.0,4.0,523,42804,sat,1.0,4.0,,0,603,46268,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/514.smt2,360,42688,sat,,3.0,430,43444,sat,,3.0,,0,458,44840,sat,,3.0,,0
20170427-VeryMax/SAT14/82.smt2,433,41904,sat,1.0,2.0,378,43448,sat,1.0,2.0,,0,478,43452,sat,1.0,2.0,,0
20170427-VeryMax/SAT14/1661.smt2,390,43460,sat,,1.0,490,42704,sat,,1.0,,0,511,44732,sat,,1.0,,0
20170427-VeryMax/SAT14/98.smt2,396,42692,sat,,1.0,456,42692,sat,,1.0,,0,430,42696,sat,,1.0,,0
20170427-VeryMax/SAT14/190.smt2,450,45524,sat,,1.0,417,43472,sat,,1.0,,0,388,44720,sat,,1.0,,0
20170427-VeryMax/SAT14/930.smt2,446,42684,sat,,3.0,463,44736,sat,,3.0,,0,451,43472,sat,,3.0,,0
20170427-VeryMax/SAT14/988.smt2,611,45504,sat,1.0,4.0,604,43444,sat,1.0,4.0,,0,548,43448,sat,1.0,4.0,,0
20170427-VeryMax/SAT14/319.smt2,470,43448,sat,1.0,24.0,478,42688,sat,1.0,24.0,,0,478,44740,sat,1.0,24.0,,0
20170427-VeryMax/SAT14/1509.smt2,523,42696,sat,1.0,30.0,462,42684,sat,1.0,35.0,5.0,0,454,42700,sat,1.0,30.0,,0
20170427-VeryMax/SAT14/1715.smt2,460,42676,sat,,3.0,412,41896,sat,,3.0,,0,403,43956,sat,,3.0,,0
20170427-VeryMax/SAT14/1462.smt2,498,42668,sat,1.0,59.0,435,42684,sat,1.0,59.0,1.0,0,548,43476,sat,1.0,59.0,,0
20170427-VeryMax/SAT14/1018.smt2,460,42688,sat,,2.0,516,42688,sat,,2.0,,0,378,41908,sat,,2.0,,0
20170427-VeryMax/SAT14/260.smt2,497,42676,sat,,3.0,418,44720,sat,,3.0,,0,504,43464,sat,,3.0,,0
