,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0672.smt2,441,42680,sat,1.0,1.0,427,41904,sat,1.0,1.0,,0,430,43440,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0388.smt2,425,42680,unsat,1.0,1.0,443,43440,unsat,1.0,1.0,,0,361,42672,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0728.smt2,586,42684,unsat,,1.0,444,44232,unsat,,1.0,,0,372,41908,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0198.smt2,447,43456,sat,1.0,2.0,437,42676,sat,1.0,2.0,,0,429,43476,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0283.smt2,407,41904,sat,,1.0,463,42688,sat,,1.0,,0,424,42700,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0656.smt2,482,42680,sat,1.0,1.0,379,41920,sat,1.0,1.0,,0,502,43452,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0468.smt2,432,41908,sat,,2.0,417,41916,sat,,2.0,,0,491,43444,sat,,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0634.smt2,467,42676,unsat,1.0,3.0,415,42708,unsat,1.0,3.0,,0,469,42696,unsat,1.0,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0722.smt2,63024,3840,timeout,,,63021,3072,timeout,,,,0,63022,3072,timeout,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0699.smt2,386,41916,unsat,,,453,43448,unsat,,,,0,403,42680,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0452.smt2,433,42672,unsat,1.0,1.0,428,42688,unsat,1.0,1.0,,0,406,42684,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0123.smt2,348,43464,sat,,1.0,442,42680,sat,,1.0,,0,409,41912,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0613.smt2,375,44736,sat,,2.0,430,42676,sat,,2.0,,0,399,44724,sat,,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0394.smt2,430,42704,unsat,1.0,3.0,439,42688,unsat,1.0,3.0,,0,519,42704,unsat,1.0,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0358.smt2,409,43448,sat,,1.0,407,42692,sat,,1.0,,0,361,43460,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0596.smt2,302,42680,unsat,,,391,43448,unsat,,,,0,410,44716,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0547.smt2,436,41896,sat,,1.0,425,42672,sat,,1.0,,0,373,42676,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0131.smt2,341,42704,unsat,,,418,41916,unsat,,,,0,337,42688,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0689.smt2,357,42696,sat,,1.0,432,42684,sat,,1.0,,0,359,43448,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0434.smt2,431,41916,sat,,1.0,444,42684,sat,,1.0,,0,425,42696,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0476.smt2,375,42680,unsat,1.0,5.0,432,42688,unsat,1.0,5.0,,0,440,42684,unsat,1.0,5.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0599.smt2,664,43460,unsat,1.0,18.0,960,42696,unsat,1.0,18.0,,0,714,42692,unsat,1.0,18.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0700.smt2,409,43460,sat,,1.0,383,42664,sat,,1.0,,0,429,44740,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0242.smt2,435,42688,sat,1.0,2.0,357,41916,sat,1.0,2.0,,0,443,42700,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0586.smt2,354,42688,sat,,1.0,419,42688,sat,,1.0,,0,428,43448,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0274.smt2,521,43472,sat,1.0,2.0,430,42676,sat,1.0,2.0,,0,477,42684,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0338.smt2,377,44720,sat,,1.0,539,42700,sat,,1.0,,0,355,42680,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0224.smt2,412,42676,sat,,1.0,350,43448,sat,,1.0,,0,478,42688,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0569.smt2,411,42680,unsat,,,396,43464,unsat,,,,0,414,44712,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0342.smt2,568,41920,unsat,1.0,2.0,448,43444,unsat,1.0,2.0,,0,383,42684,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0592.smt2,360,43448,unsat,,,402,42684,unsat,,,,0,440,43476,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0456.smt2,422,41912,sat,1.0,2.0,432,43460,sat,1.0,2.0,,0,435,43448,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0280.smt2,376,42672,sat,1.0,1.0,466,41908,sat,1.0,1.0,,0,477,42664,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0618.smt2,361,42680,unsat,,,457,41924,unsat,,,,0,376,43456,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0222.smt2,476,41900,sat,,,413,43464,sat,,,,0,418,41900,sat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0616.smt2,452,43460,sat,,1.0,438,44244,sat,,1.0,,0,416,43452,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0183.smt2,412,42692,sat,,1.0,354,45496,sat,,1.0,,0,632,42680,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0187.smt2,425,42680,sat,1.0,2.0,458,42680,sat,1.0,2.0,,0,431,42680,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0194.smt2,337,43444,sat,,1.0,426,45500,sat,,1.0,,0,378,42672,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0470.smt2,463,44904,unsat,1.0,1.0,387,41908,unsat,1.0,1.0,,0,458,43460,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0486.smt2,485,42688,sat,1.0,1.0,441,43444,sat,1.0,1.0,,0,462,43460,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0312.smt2,619,41904,sat,1.0,3.0,362,42684,sat,1.0,3.0,,0,419,42676,sat,1.0,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0711.smt2,444,43444,sat,,1.0,427,43448,sat,,1.0,,0,347,42680,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0235.smt2,462,43888,sat,1.0,1.0,465,43436,sat,1.0,1.0,,0,451,41904,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0239.smt2,444,43456,sat,1.0,2.0,448,41904,sat,1.0,2.0,,0,440,45492,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0533.smt2,462,42680,unsat,1.0,1.0,418,42676,unsat,1.0,1.0,,0,447,43456,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0164.smt2,398,42700,sat,1.0,1.0,533,42688,sat,1.0,1.0,,0,480,41920,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0576.smt2,382,44228,unsat,,1.0,426,42696,unsat,,1.0,,0,418,41908,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0611.smt2,409,43468,sat,,1.0,420,42680,sat,,1.0,,0,432,44720,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0628.smt2,409,42676,unsat,,3.0,411,43448,unsat,,3.0,,0,427,42688,unsat,,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0658.smt2,403,43452,unsat,,1.0,419,42704,unsat,,1.0,,0,352,41920,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0142.smt2,462,43448,sat,1.0,1.0,430,42676,sat,1.0,1.0,,0,380,44736,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0151.smt2,367,44720,sat,1.0,1.0,367,41908,sat,1.0,1.0,,0,369,43452,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0120.smt2,398,43956,sat,,,425,42676,sat,,,,0,413,42692,sat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0158.smt2,403,42676,sat,,1.0,404,42692,sat,,1.0,,0,436,42680,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0278.smt2,462,42672,unsat,1.0,1.0,467,42676,unsat,1.0,1.0,,0,384,44720,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0400.smt2,423,42680,sat,,1.0,419,43448,sat,,1.0,,0,377,42668,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0230.smt2,468,42696,sat,,1.0,398,43448,sat,,1.0,,0,352,42676,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0511.smt2,453,41916,unsat,,2.0,418,42684,unsat,,2.0,,0,348,42696,unsat,,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0212.smt2,428,43448,unsat,1.0,2.0,428,43456,unsat,1.0,2.0,,0,431,41904,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0266.smt2,458,41900,unsat,1.0,1.0,434,43460,unsat,1.0,1.0,,0,397,45696,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0262.smt2,365,43464,unsat,1.0,1.0,478,43456,unsat,1.0,1.0,,0,376,42676,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0478.smt2,406,42668,unsat,1.0,3.0,360,41912,unsat,1.0,3.0,,0,415,42676,unsat,1.0,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0396.smt2,365,41904,unsat,1.0,2.0,460,43456,unsat,1.0,2.0,,0,412,42672,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0441.smt2,349,42720,sat,,1.0,404,42696,sat,,1.0,,0,453,42692,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0471.smt2,382,43448,sat,,1.0,421,42676,sat,,1.0,,0,406,44720,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0223.smt2,349,43484,sat,,1.0,422,42684,sat,,1.0,,0,405,42692,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0160.smt2,402,44728,sat,,1.0,414,41908,sat,,1.0,,0,467,41916,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0237.smt2,454,43460,sat,1.0,1.0,456,45568,sat,1.0,1.0,,0,562,42680,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0073.smt2,627,43452,sat,1.0,1.0,418,42676,sat,1.0,1.0,,0,466,42668,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0426.smt2,455,42676,sat,1.0,1.0,352,44736,sat,1.0,1.0,,0,436,42676,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0718.smt2,584,43440,unsat,,4.0,389,42680,unsat,,4.0,,0,354,43952,unsat,,4.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0386.smt2,389,42696,sat,,1.0,419,41904,sat,,1.0,,0,532,41916,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0226.smt2,423,42680,sat,,1.0,427,42668,sat,,1.0,,0,425,43464,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0429.smt2,492,42688,sat,1.0,1.0,436,44228,sat,1.0,1.0,,0,490,41908,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0156.smt2,523,42704,unsat,,,545,43456,unsat,,,,0,434,42680,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0582.smt2,378,42676,sat,,1.0,371,42692,sat,,1.0,,0,369,41900,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0182.smt2,316,43452,unsat,,,329,43440,unsat,,,,0,431,41916,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0581.smt2,423,42668,sat,,1.0,415,42688,sat,,1.0,,0,352,43452,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0716.smt2,416,42688,sat,,1.0,424,42680,sat,,1.0,,0,410,41924,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0515.smt2,429,43480,sat,1.0,2.0,401,41896,sat,1.0,2.0,,0,405,43944,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0558.smt2,388,42668,sat,,1.0,435,43448,sat,,1.0,,0,466,42680,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0121.smt2,387,42688,sat,,1.0,411,45500,sat,,1.0,,0,411,41920,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0240.smt2,400,42672,sat,,1.0,430,41924,sat,,1.0,,0,378,42704,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0552.smt2,422,42676,unsat,,,504,44728,unsat,,,,0,421,42680,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0508.smt2,406,42676,sat,,1.0,411,42688,sat,,1.0,,0,399,42688,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0370.smt2,457,42688,sat,1.0,1.0,458,44720,sat,1.0,1.0,,0,440,42680,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0169.smt2,401,43448,sat,,1.0,374,42676,sat,,1.0,,0,502,41916,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0528.smt2,443,42692,unsat,,1.0,405,42676,unsat,,1.0,,0,458,41908,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0122.smt2,407,44228,sat,,1.0,381,43468,sat,,1.0,,0,490,41916,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0682.smt2,475,42688,sat,1.0,1.0,403,42684,sat,1.0,1.0,,0,433,42664,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0129.smt2,650,44740,sat,1.0,1.0,405,43448,sat,1.0,1.0,,0,384,43456,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0101.smt2,387,42672,unsat,,1.0,402,41912,unsat,,1.0,,0,343,41908,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0579.smt2,343,42676,sat,,1.0,441,44728,sat,,1.0,,0,403,44736,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0543.smt2,420,42688,sat,1.0,1.0,379,43444,sat,1.0,1.0,,0,372,42676,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0717.smt2,452,43448,unsat,1.0,2.0,419,42684,unsat,1.0,2.0,,0,415,41900,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0705.smt2,325,42668,unsat,,,359,42692,unsat,,,,0,418,44736,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0538.smt2,404,42672,unsat,,1.0,578,42688,unsat,,1.0,,0,346,42688,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0389.smt2,450,42676,sat,1.0,1.0,442,42692,sat,1.0,1.0,,0,379,43448,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0257.smt2,426,42664,unsat,1.0,1.0,413,41932,unsat,1.0,1.0,,0,445,43456,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0526.smt2,417,43456,sat,1.0,1.0,426,43452,sat,1.0,1.0,,0,440,43472,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0544.smt2,426,42692,unsat,,1.0,363,42664,unsat,,1.0,,0,431,42700,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0191.smt2,524,41916,sat,1.0,1.0,462,42672,sat,1.0,1.0,,0,370,42676,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0691.smt2,452,42676,sat,,1.0,401,43444,sat,,1.0,,0,404,42684,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0469.smt2,427,42696,sat,,1.0,580,44720,sat,,1.0,,0,450,42676,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0112.smt2,434,44716,sat,,1.0,413,42668,sat,,1.0,,0,371,41908,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0633.smt2,464,43448,sat,,1.0,426,42712,sat,,1.0,,0,414,44224,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0662.smt2,403,42676,unsat,,,408,44724,unsat,,,,0,368,42704,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0375.smt2,408,42680,sat,,1.0,364,44748,sat,,1.0,,0,463,42688,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0344.smt2,464,43460,sat,2.0,12.0,511,43444,sat,2.0,12.0,,0,472,43460,sat,2.0,12.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0455.smt2,412,42672,unsat,1.0,2.0,448,43448,unsat,1.0,2.0,,0,444,43456,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0539.smt2,405,42680,sat,,1.0,436,43440,sat,,1.0,,0,450,42708,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0103.smt2,455,45508,unsat,1.0,2.0,513,41920,unsat,1.0,2.0,,0,430,43464,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0465.smt2,437,43976,unsat,1.0,1.0,470,42680,unsat,1.0,1.0,,0,428,42680,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0601.smt2,412,43464,unsat,,,388,43456,unsat,,,,0,400,44232,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0480.smt2,414,42692,unsat,1.0,1.0,450,43456,unsat,1.0,1.0,,0,364,41920,unsat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0531.smt2,439,44228,sat,1.0,1.0,454,43444,sat,1.0,1.0,,0,394,43460,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0204.smt2,401,42676,sat,,1.0,419,42696,sat,,1.0,,0,473,42700,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0217.smt2,428,45516,unsat,1.0,2.0,447,41908,unsat,1.0,2.0,,0,422,42688,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0202.smt2,415,42680,sat,,1.0,550,41908,sat,,1.0,,0,385,42676,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0287.smt2,394,44716,sat,,1.0,354,42688,sat,,1.0,,0,345,42692,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0439.smt2,406,43464,sat,,1.0,370,42684,sat,,1.0,,0,391,41908,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0210.smt2,461,41916,unsat,1.0,2.0,459,41912,unsat,1.0,2.0,,0,436,41920,unsat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0322.smt2,521,44756,sat,4.0,18.0,695,44232,sat,4.0,18.0,1.0,0,516,43432,sat,4.0,18.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0503.smt2,424,42680,unsat,1.0,3.0,448,42688,unsat,1.0,3.0,,0,426,42688,unsat,1.0,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0365.smt2,355,42688,sat,,1.0,351,42684,sat,,1.0,,0,442,45508,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0270.smt2,391,42680,sat,1.0,1.0,426,43472,sat,1.0,1.0,,0,450,42680,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0440.smt2,408,45500,sat,1.0,1.0,435,43464,sat,1.0,1.0,,0,408,42672,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0273.smt2,434,42692,sat,1.0,1.0,460,42672,sat,1.0,1.0,,0,448,42688,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0216.smt2,366,43464,sat,,1.0,449,42688,sat,,1.0,,0,399,43464,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0135.smt2,346,42676,unsat,,1.0,401,42676,unsat,,1.0,,0,455,42680,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0641.smt2,364,42688,sat,,1.0,402,42696,sat,,1.0,,0,414,42708,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0559.smt2,369,42696,unsat,1.0,10.0,451,43452,unsat,1.0,10.0,,0,487,41932,unsat,1.0,10.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0288.smt2,419,43452,sat,,1.0,397,41904,sat,,1.0,,0,436,41908,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0339.smt2,416,44712,unsat,1.0,4.0,469,43472,unsat,1.0,4.0,,0,495,42708,unsat,1.0,4.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0159.smt2,358,42684,sat,,1.0,380,42696,sat,,1.0,,0,414,42680,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0206.smt2,483,42684,sat,1.0,1.0,427,42660,sat,1.0,1.0,,0,432,43948,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0306.smt2,488,42684,sat,1.0,1.0,626,44712,sat,1.0,1.0,,0,436,41920,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0143.smt2,360,44732,sat,1.0,2.0,416,43480,sat,1.0,2.0,,0,423,42684,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0571.smt2,382,41908,sat,,1.0,415,41904,sat,,1.0,,0,423,41912,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0383.smt2,442,41928,sat,1.0,3.0,366,43460,sat,1.0,3.0,,0,421,41908,sat,1.0,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0489.smt2,392,42700,sat,,1.0,451,42672,sat,,1.0,,0,410,45508,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0574.smt2,381,41916,sat,1.0,1.0,435,42672,sat,1.0,1.0,,0,466,43444,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0148.smt2,422,42684,sat,1.0,1.0,436,42684,sat,1.0,1.0,,0,440,41908,sat,1.0,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0214.smt2,501,42684,sat,1.0,2.0,434,43472,sat,1.0,2.0,,0,408,42696,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0612.smt2,434,41900,unsat,,3.0,412,43472,unsat,,3.0,,0,352,44728,unsat,,3.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0557.smt2,417,42676,unsat,2.0,15.0,445,42680,unsat,2.0,15.0,,0,417,43448,unsat,2.0,15.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0119.smt2,414,43472,unsat,,,327,43464,unsat,,,,0,393,44768,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0524.smt2,375,42688,sat,1.0,2.0,490,44716,sat,1.0,2.0,,0,422,42672,sat,1.0,2.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0127.smt2,425,42668,unsat,,1.0,469,44244,unsat,,1.0,,0,401,42688,unsat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0301.smt2,376,42676,sat,,1.0,395,42692,sat,,1.0,,0,432,42668,sat,,1.0,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0692.smt2,400,42692,unsat,,,353,43460,unsat,,,,0,421,43480,unsat,,,,0
meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0321.smt2,532,42688,unsat,,1.0,442,43448,unsat,,1.0,,0,456,41916,unsat,,1.0,,0
